_id,name,updated
54e7de3ebae4780ec59ce1ac,ISIC_0004372,2015-12-03T18:13:46.411000+00:00
54e7de3ebae4780ec59ce1b1,ISIC_0004373,2015-12-03T18:13:46.413000+00:00
54e7de3fbae4780ec59ce1b6,ISIC_0004374,2015-12-03T18:13:46.416000+00:00
54e7de40bae4780ec59ce1bb,ISIC_0004375,2015-12-18T14:41:58.759000+00:00
54e7de41bae4780ec59ce1c0,ISIC_0004376,2015-12-03T18:13:46.420000+00:00
54e7de41bae4780ec59ce1c5,ISIC_0004377,2015-12-03T18:13:46.422000+00:00
54e7de42bae4780ec59ce1ca,ISIC_0004378,2015-12-03T18:13:46.424000+00:00
54e7de43bae4780ec59ce1cf,ISIC_0004379,2015-12-03T18:13:46.427000+00:00
54e7de43bae4780ec59ce1d4,ISIC_0004380,2015-12-03T18:13:46.429000+00:00
54e7de43bae4780ec59ce1d9,ISIC_0004381,2015-12-03T18:13:46.431000+00:00
54e7de44bae4780ec59ce1de,ISIC_0004382,2015-12-03T18:13:46.433000+00:00
54e7de44bae4780ec59ce1e3,ISIC_0004383,2015-12-03T18:13:46.436000+00:00
54e7de47bae4780ec59ce1e8,ISIC_0004384,2015-12-03T18:13:46.438000+00:00
54e7de47bae4780ec59ce1ed,ISIC_0004385,2015-12-03T18:13:46.440000+00:00
54e7de48bae4780ec59ce1f2,ISIC_0004386,2015-12-18T14:39:44.593000+00:00
54e7de48bae4780ec59ce1f7,ISIC_0004387,2015-12-03T18:13:46.445000+00:00
54e7de48bae4780ec59ce1fc,ISIC_0004388,2015-12-09T21:42:49.914000+00:00
54e7de49bae4780ec59ce201,ISIC_0004389,2015-12-04T18:26:30.306000+00:00
54e7de49bae4780ec59ce206,ISIC_0004390,2015-12-03T18:13:46.451000+00:00
54e7de4abae4780ec59ce20b,ISIC_0004391,2015-12-03T18:13:46.454000+00:00
54e7de4abae4780ec59ce210,ISIC_0004392,2015-12-03T18:13:46.456000+00:00
54e7de4bbae4780ec59ce215,ISIC_0004393,2015-12-03T18:13:46.458000+00:00
54e7de4ebae4780ec59ce21a,ISIC_0004394,2015-12-03T18:13:46.461000+00:00
54e7de4ebae4780ec59ce21f,ISIC_0004395,2015-12-03T18:13:46.463000+00:00
54e7de4fbae4780ec59ce224,ISIC_0004396,2015-12-03T18:13:46.465000+00:00
54e7de4fbae4780ec59ce229,ISIC_0004397,2015-12-10T18:00:38.735000+00:00
54e7de50bae4780ec59ce22e,ISIC_0004398,2015-12-03T18:13:46.470000+00:00
54e7de50bae4780ec59ce233,ISIC_0004399,2015-12-03T18:13:46.472000+00:00
54e7de51bae4780ec59ce238,ISIC_0004400,2015-12-05T00:01:10.130000+00:00
54e7de51bae4780ec59ce23d,ISIC_0004401,2015-12-03T18:13:46.476000+00:00
54e7de51bae4780ec59ce242,ISIC_0004402,2015-12-09T15:11:19.788000+00:00
54e7de52bae4780ec59ce247,ISIC_0004403,2015-12-03T18:13:46.481000+00:00
54e7de54bae4780ec59ce24c,ISIC_0004404,2015-12-03T18:13:46.483000+00:00
54e7de55bae4780ec59ce251,ISIC_0004405,2015-12-03T18:13:46.485000+00:00
54e7de55bae4780ec59ce256,ISIC_0004406,2015-12-03T18:13:46.487000+00:00
54e7de56bae4780ec59ce25b,ISIC_0004407,2015-12-03T18:13:46.490000+00:00
54e7de56bae4780ec59ce260,ISIC_0004408,2015-12-03T18:13:46.492000+00:00
54e7de57bae4780ec59ce265,ISIC_0004409,2015-12-04T19:16:16.340000+00:00
54e7de57bae4780ec59ce26a,ISIC_0004410,2015-12-03T18:13:46.496000+00:00
54e7de57bae4780ec59ce26f,ISIC_0004411,2015-12-03T18:13:46.499000+00:00
54e7de58bae4780ec59ce274,ISIC_0004412,2015-12-03T18:13:46.501000+00:00
54e7de58bae4780ec59ce279,ISIC_0004413,2015-12-03T18:13:46.503000+00:00
54e7de59bae4780ec59ce27e,ISIC_0004414,2015-12-03T18:13:46.505000+00:00
54e7de5dbae4780ec59ce283,ISIC_0004415,2015-12-03T18:13:46.507000+00:00
54e7de5dbae4780ec59ce288,ISIC_0004416,2015-12-03T18:13:46.510000+00:00
54e7de5ebae4780ec59ce28d,ISIC_0004417,2015-12-03T18:13:46.512000+00:00
54e7de5ebae4780ec59ce292,ISIC_0004418,2015-12-03T18:13:46.514000+00:00
54e7de5fbae4780ec59ce297,ISIC_0004419,2015-12-04T17:12:47.820000+00:00
54e7de5fbae4780ec59ce29c,ISIC_0004420,2015-12-03T18:13:46.518000+00:00
54e7de62bae4780ec59ce2a1,ISIC_0004421,2015-12-08T00:08:54.409000+00:00
54e7de62bae4780ec59ce2a6,ISIC_0004422,2015-12-03T18:13:46.523000+00:00
54e7de62bae4780ec59ce2ab,ISIC_0004423,2015-12-03T18:13:46.525000+00:00
54e7de63bae4780ec59ce2b0,ISIC_0004424,2015-12-15T23:32:25.984000+00:00
54e7de63bae4780ec59ce2b5,ISIC_0004425,2015-12-05T21:54:10.782000+00:00
54e7de63bae4780ec59ce2ba,ISIC_0004426,2015-12-09T21:53:51.626000+00:00
54e7de64bae4780ec59ce2bf,ISIC_0004427,2015-12-03T18:13:46.534000+00:00
54e7de64bae4780ec59ce2c4,ISIC_0004428,2015-12-03T18:13:46.536000+00:00
54e7de65bae4780ec59ce2c9,ISIC_0004429,2015-12-03T18:13:46.539000+00:00
54e7de65bae4780ec59ce2ce,ISIC_0004430,2015-12-03T18:13:46.541000+00:00
54e7de66bae4780ec59ce2d3,ISIC_0004431,2015-12-03T18:13:46.543000+00:00
54e7de66bae4780ec59ce2d8,ISIC_0004432,2015-12-03T18:13:46.545000+00:00
54e7de69bae4780ec59ce2dd,ISIC_0004433,2015-12-03T18:13:46.548000+00:00
54e7de69bae4780ec59ce2e2,ISIC_0004434,2015-12-03T18:13:46.550000+00:00
54e7de6abae4780ec59ce2e7,ISIC_0004435,2015-12-03T18:13:46.552000+00:00
54e7de6abae4780ec59ce2ec,ISIC_0004436,2015-12-03T18:13:46.554000+00:00
54e7de6abae4780ec59ce2f1,ISIC_0004437,2015-12-03T18:13:46.557000+00:00
54e7de6bbae4780ec59ce2f6,ISIC_0004438,2015-12-03T18:13:46.559000+00:00
54e7de6bbae4780ec59ce2fb,ISIC_0004439,2015-12-03T18:13:46.561000+00:00
54e7de6cbae4780ec59ce300,ISIC_0004440,2015-12-03T18:13:46.563000+00:00
54e7de6cbae4780ec59ce305,ISIC_0004441,2015-12-03T18:13:46.566000+00:00
54e7de6dbae4780ec59ce30a,ISIC_0004442,2015-12-03T18:13:46.568000+00:00
54e7de6fbae4780ec59ce30f,ISIC_0004443,2015-12-03T18:13:46.570000+00:00
54e7de6fbae4780ec59ce314,ISIC_0004444,2015-12-03T18:13:46.573000+00:00
54e7de70bae4780ec59ce319,ISIC_0004445,2015-12-03T18:13:46.575000+00:00
54e7de70bae4780ec59ce31e,ISIC_0004446,2015-12-03T18:13:46.577000+00:00
54e7de71bae4780ec59ce323,ISIC_0004447,2015-12-08T20:46:21.942000+00:00
54e7de71bae4780ec59ce328,ISIC_0004448,2015-12-03T18:13:46.581000+00:00
54e7de72bae4780ec59ce32d,ISIC_0004449,2015-12-03T18:13:46.584000+00:00
54e7de72bae4780ec59ce332,ISIC_0004450,2015-12-08T15:02:46.238000+00:00
54e7de73bae4780ec59ce337,ISIC_0004451,2015-12-03T18:13:46.588000+00:00
54e7de73bae4780ec59ce33c,ISIC_0004452,2015-12-14T16:55:11.062000+00:00
54e7de74bae4780ec59ce341,ISIC_0004453,2015-12-07T15:23:04.734000+00:00
54e7de77bae4780ec59ce346,ISIC_0004454,2015-12-03T18:13:46.595000+00:00
54e7de77bae4780ec59ce34b,ISIC_0004455,2015-12-03T18:13:46.597000+00:00
54e7de77bae4780ec59ce350,ISIC_0004456,2015-12-03T18:13:46.599000+00:00
54e7de78bae4780ec59ce355,ISIC_0004457,2015-12-07T10:54:12.432000+00:00
54e7de78bae4780ec59ce35a,ISIC_0004458,2015-12-03T18:13:46.604000+00:00
54e7de79bae4780ec59ce35f,ISIC_0004459,2015-12-03T18:13:46.606000+00:00
54e7de79bae4780ec59ce364,ISIC_0004460,2015-12-09T21:37:56.644000+00:00
54e7de7abae4780ec59ce369,ISIC_0004461,2015-12-03T18:13:46.611000+00:00
54e7de7abae4780ec59ce36e,ISIC_0004462,2015-12-03T18:13:46.613000+00:00
54e7de7cbae4780ec59ce373,ISIC_0004463,2015-12-03T18:13:46.615000+00:00
54e7de7cbae4780ec59ce378,ISIC_0004464,2015-12-03T18:13:46.618000+00:00
54e7de7dbae4780ec59ce37d,ISIC_0004465,2015-12-03T18:13:46.620000+00:00
54e7de7dbae4780ec59ce382,ISIC_0004466,2015-12-03T18:13:46.622000+00:00
54e7de7dbae4780ec59ce387,ISIC_0004467,2015-12-03T18:13:46.624000+00:00
54e7de7ebae4780ec59ce38c,ISIC_0004468,2015-12-03T18:13:46.627000+00:00
54e7de7ebae4780ec59ce391,ISIC_0004469,2015-12-07T10:56:04.132000+00:00
54e7de7fbae4780ec59ce396,ISIC_0004470,2015-12-09T00:33:24.646000+00:00
54e7de7fbae4780ec59ce39b,ISIC_0004471,2015-12-03T18:13:46.633000+00:00
54e7de7fbae4780ec59ce3a0,ISIC_0004472,2015-12-03T18:13:46.635000+00:00
54e7de81bae4780ec59ce3a5,ISIC_0004473,2015-12-03T18:13:46.638000+00:00
54e7de82bae4780ec59ce3aa,ISIC_0004474,2015-12-03T18:13:46.640000+00:00
54e7de83bae4780ec59ce3af,ISIC_0004475,2015-12-03T18:13:46.642000+00:00
54e7de83bae4780ec59ce3b4,ISIC_0004476,2015-12-03T18:13:46.644000+00:00
54e7de83bae4780ec59ce3b9,ISIC_0004477,2015-12-03T18:13:46.646000+00:00
54e7de84bae4780ec59ce3be,ISIC_0004478,2015-12-03T18:13:46.649000+00:00
54e7de84bae4780ec59ce3c3,ISIC_0004479,2015-12-03T18:13:46.651000+00:00
54e7de85bae4780ec59ce3c8,ISIC_0004480,2015-12-03T18:13:46.653000+00:00
54e7de85bae4780ec59ce3cd,ISIC_0004481,2015-12-03T18:13:46.655000+00:00
54e7de86bae4780ec59ce3d2,ISIC_0004482,2015-12-03T18:13:46.657000+00:00
54e7de88bae4780ec59ce3d7,ISIC_0004483,2015-12-04T20:42:01.528000+00:00
54e7de89bae4780ec59ce3dc,ISIC_0004484,2015-12-03T18:13:46.662000+00:00
54e7de89bae4780ec59ce3e1,ISIC_0004485,2015-12-08T14:51:47.936000+00:00
54e7de8abae4780ec59ce3e6,ISIC_0004486,2015-12-03T18:13:46.666000+00:00
54e7de8abae4780ec59ce3eb,ISIC_0004487,2015-12-03T18:13:46.669000+00:00
54e7de8abae4780ec59ce3f0,ISIC_0004488,2015-12-03T18:13:46.671000+00:00
54e7de8bbae4780ec59ce3f5,ISIC_0004489,2015-12-03T18:13:46.673000+00:00
54e7de8bbae4780ec59ce3fa,ISIC_0004490,2015-12-03T18:13:46.675000+00:00
54e7de8cbae4780ec59ce3ff,ISIC_0004491,2015-12-03T18:13:46.678000+00:00
54e7de8cbae4780ec59ce404,ISIC_0004492,2015-12-03T18:13:46.680000+00:00
54e7de8dbae4780ec59ce409,ISIC_0004493,2015-12-18T14:42:47.244000+00:00
54e7de8fbae4780ec59ce40e,ISIC_0004494,2015-12-03T18:13:46.684000+00:00
54e7de90bae4780ec59ce413,ISIC_0004495,2015-12-03T18:13:46.686000+00:00
54e7de90bae4780ec59ce418,ISIC_0004496,2015-12-03T18:13:46.688000+00:00
54e7de91bae4780ec59ce41d,ISIC_0004497,2015-12-03T18:13:46.691000+00:00
54e7de91bae4780ec59ce422,ISIC_0004498,2015-12-03T18:13:46.693000+00:00
54e7de91bae4780ec59ce427,ISIC_0004499,2015-12-03T18:13:46.695000+00:00
54e7de92bae4780ec59ce42c,ISIC_0004500,2015-12-03T18:13:46.697000+00:00
54e7de92bae4780ec59ce431,ISIC_0004501,2015-12-03T18:13:46.699000+00:00
54e7de93bae4780ec59ce436,ISIC_0004502,2015-12-03T18:13:46.702000+00:00
54e7de93bae4780ec59ce43b,ISIC_0004503,2015-12-03T18:13:46.704000+00:00
54e7de95bae4780ec59ce440,ISIC_0004504,2015-12-18T14:49:25.370000+00:00
54e7de96bae4780ec59ce445,ISIC_0004505,2015-12-03T18:13:46.709000+00:00
54e7de96bae4780ec59ce44a,ISIC_0004506,2015-12-03T18:13:46.711000+00:00
54e7de97bae4780ec59ce44f,ISIC_0004507,2015-12-09T14:32:47.785000+00:00
54e7de97bae4780ec59ce454,ISIC_0004508,2015-12-03T18:13:46.715000+00:00
54e7de98bae4780ec59ce459,ISIC_0004509,2015-12-07T17:18:11.363000+00:00
54e7de98bae4780ec59ce45e,ISIC_0004510,2015-12-03T18:13:46.720000+00:00
54e7de99bae4780ec59ce463,ISIC_0004511,2015-12-03T18:13:46.722000+00:00
54e7de9cbae4780ec59ce468,ISIC_0004512,2015-12-03T18:13:46.724000+00:00
54e7de9cbae4780ec59ce46d,ISIC_0004513,2015-12-03T18:13:46.727000+00:00
54e7de9dbae4780ec59ce472,ISIC_0004514,2015-12-08T18:39:27.682000+00:00
54e7de9dbae4780ec59ce477,ISIC_0004515,2015-12-03T18:13:46.731000+00:00
54e7de9ebae4780ec59ce47c,ISIC_0004516,2015-12-08T14:47:36.276000+00:00
54e7de9ebae4780ec59ce481,ISIC_0004517,2015-12-03T18:13:46.736000+00:00
54e7de9ebae4780ec59ce486,ISIC_0004518,2015-12-03T18:13:46.738000+00:00
54e7de9fbae4780ec59ce48b,ISIC_0004519,2015-12-03T18:13:46.741000+00:00
54e7de9fbae4780ec59ce490,ISIC_0004520,2015-12-03T18:13:46.743000+00:00
54e7dea2bae4780ec59ce495,ISIC_0004521,2015-12-03T18:13:46.745000+00:00
54e7dea2bae4780ec59ce49a,ISIC_0004522,2015-12-12T08:48:32.361000+00:00
54e7dea3bae4780ec59ce49f,ISIC_0004523,2015-12-03T18:13:46.749000+00:00
54e7dea3bae4780ec59ce4a4,ISIC_0004524,2015-12-03T18:13:46.752000+00:00
54e7dea4bae4780ec59ce4a9,ISIC_0004525,2015-12-08T11:23:00.276000+00:00
54e7dea4bae4780ec59ce4ae,ISIC_0004526,2015-12-08T14:55:32.216000+00:00
54e7dea5bae4780ec59ce4b3,ISIC_0004527,2015-12-09T21:37:13.030000+00:00
54e7dea6bae4780ec59ce4b8,ISIC_0004528,2015-12-03T18:13:46.760000+00:00
54e7dea9bae4780ec59ce4bd,ISIC_0004529,2015-12-03T18:13:46.763000+00:00
54e7dea9bae4780ec59ce4c2,ISIC_0004530,2015-12-06T21:24:10.667000+00:00
54e7deaabae4780ec59ce4c7,ISIC_0004531,2015-12-09T15:17:55.159000+00:00
54e7deaabae4780ec59ce4cc,ISIC_0004532,2015-12-03T18:13:46.770000+00:00
54e7deaabae4780ec59ce4d1,ISIC_0004533,2015-12-03T18:13:46.772000+00:00
54e7deabbae4780ec59ce4d6,ISIC_0004534,2015-12-03T18:13:46.774000+00:00
54e7deabbae4780ec59ce4db,ISIC_0004535,2015-12-04T20:04:58.397000+00:00
54e7deabbae4780ec59ce4e0,ISIC_0004536,2015-12-03T18:13:46.779000+00:00
54e7deacbae4780ec59ce4e5,ISIC_0004537,2015-12-03T18:13:46.781000+00:00
54e7deacbae4780ec59ce4ea,ISIC_0004538,2015-12-03T18:13:46.783000+00:00
54e7deafbae4780ec59ce4ef,ISIC_0004539,2015-12-03T18:13:46.785000+00:00
54e7deb0bae4780ec59ce4f4,ISIC_0004540,2015-12-03T18:13:46.787000+00:00
54e7deb0bae4780ec59ce4f9,ISIC_0004541,2015-12-03T18:13:46.789000+00:00
54e7deb0bae4780ec59ce4fe,ISIC_0004542,2015-12-04T19:24:17.308000+00:00
54e7deb1bae4780ec59ce503,ISIC_0004543,2015-12-03T18:13:46.794000+00:00
54e7deb2bae4780ec59ce508,ISIC_0004544,2015-12-03T18:13:46.796000+00:00
54e7deb2bae4780ec59ce50d,ISIC_0004545,2015-12-09T21:55:26.142000+00:00
54e7deb2bae4780ec59ce512,ISIC_0004546,2015-12-03T18:13:46.800000+00:00
54e7deb5bae4780ec59ce517,ISIC_0004547,2015-12-03T18:13:46.802000+00:00
54e7deb6bae4780ec59ce51c,ISIC_0004548,2015-12-03T18:13:46.805000+00:00
54e7deb6bae4780ec59ce521,ISIC_0004549,2015-12-03T18:13:46.807000+00:00
54e7deb7bae4780ec59ce526,ISIC_0004550,2015-12-03T18:13:46.810000+00:00
54e7deb7bae4780ec59ce52b,ISIC_0004551,2015-12-03T18:13:46.812000+00:00
54e7deb8bae4780ec59ce530,ISIC_0004552,2015-12-03T18:13:46.814000+00:00
54e7deb8bae4780ec59ce535,ISIC_0004553,2015-12-03T18:13:46.817000+00:00
54e7deb9bae4780ec59ce53a,ISIC_0004554,2015-12-03T18:13:46.819000+00:00
54e7deb9bae4780ec59ce53f,ISIC_0004555,2015-12-03T18:13:46.821000+00:00
54e7debbbae4780ec59ce544,ISIC_0004556,2015-12-03T18:13:46.823000+00:00
54e7debbbae4780ec59ce549,ISIC_0004557,2015-12-03T18:13:46.826000+00:00
54e7debbbae4780ec59ce54e,ISIC_0004558,2015-12-03T18:13:46.828000+00:00
54e7debcbae4780ec59ce553,ISIC_0004559,2015-12-03T18:13:46.830000+00:00
54e7debcbae4780ec59ce558,ISIC_0004560,2015-12-03T18:13:46.832000+00:00
54e7debdbae4780ec59ce55d,ISIC_0004561,2015-12-18T14:23:36.477000+00:00
54e7debdbae4780ec59ce562,ISIC_0004562,2015-12-07T11:00:53.054000+00:00
54e7debebae4780ec59ce567,ISIC_0004563,2015-12-03T18:13:46.839000+00:00
54e7debebae4780ec59ce56c,ISIC_0004564,2015-12-04T18:31:37.182000+00:00
54e7dec0bae4780ec59ce571,ISIC_0004565,2015-12-03T18:13:46.843000+00:00
54e7dec1bae4780ec59ce576,ISIC_0004566,2015-12-03T18:13:46.845000+00:00
54e7dec1bae4780ec59ce57b,ISIC_0004567,2015-12-03T18:13:46.848000+00:00
54e7dec2bae4780ec59ce580,ISIC_0004568,2015-12-03T18:13:46.850000+00:00
54e7dec2bae4780ec59ce585,ISIC_0004569,2015-12-03T18:13:46.852000+00:00
54e7dec3bae4780ec59ce58a,ISIC_0004570,2015-12-09T21:45:57.901000+00:00
54e7dec3bae4780ec59ce58f,ISIC_0004571,2015-12-03T18:13:46.856000+00:00
54e7dec4bae4780ec59ce594,ISIC_0004572,2015-12-03T18:13:46.859000+00:00
54e7dec4bae4780ec59ce599,ISIC_0004573,2015-12-03T18:13:46.861000+00:00
54e7dec4bae4780ec59ce59e,ISIC_0004574,2015-12-03T18:13:46.863000+00:00
54e7dec7bae4780ec59ce5a3,ISIC_0004575,2015-12-03T18:13:46.866000+00:00
54e7dec7bae4780ec59ce5a8,ISIC_0004576,2015-12-03T18:13:46.868000+00:00
54e7dec7bae4780ec59ce5ad,ISIC_0004577,2015-12-10T17:43:10.379000+00:00
54e7dec8bae4780ec59ce5b2,ISIC_0004578,2015-12-04T20:48:33.922000+00:00
54e7dec8bae4780ec59ce5b7,ISIC_0004579,2015-12-03T18:13:46.875000+00:00
54e7dec9bae4780ec59ce5bc,ISIC_0004580,2015-12-03T18:13:46.877000+00:00
54e7dec9bae4780ec59ce5c1,ISIC_0004581,2015-12-03T18:13:46.879000+00:00
54e7decabae4780ec59ce5c6,ISIC_0004582,2015-12-18T14:20:00.803000+00:00
54e7decabae4780ec59ce5cb,ISIC_0004583,2015-12-03T18:13:46.884000+00:00
54e7deccbae4780ec59ce5d0,ISIC_0004584,2015-12-03T18:13:46.886000+00:00
54e7decdbae4780ec59ce5d5,ISIC_0004585,2015-12-03T18:13:46.888000+00:00
54e7decebae4780ec59ce5da,ISIC_0004586,2015-12-06T20:59:39.326000+00:00
54e7decebae4780ec59ce5df,ISIC_0004587,2015-12-07T17:57:23.915000+00:00
54e7decebae4780ec59ce5e4,ISIC_0004588,2015-12-03T18:13:46.895000+00:00
54e7decfbae4780ec59ce5e9,ISIC_0004589,2015-12-07T22:07:44.776000+00:00
54e7decfbae4780ec59ce5ee,ISIC_0004590,2015-12-03T18:13:46.900000+00:00
54e7ded0bae4780ec59ce5f3,ISIC_0004591,2015-12-03T18:13:46.902000+00:00
54e7ded0bae4780ec59ce5f8,ISIC_0004592,2015-12-08T00:05:39.717000+00:00
54e7ded1bae4780ec59ce5fd,ISIC_0004593,2015-12-03T18:13:46.906000+00:00
54e7ded3bae4780ec59ce602,ISIC_0004594,2015-12-03T18:13:46.909000+00:00
54e7ded4bae4780ec59ce607,ISIC_0004595,2015-12-05T22:10:27.673000+00:00
54e7ded4bae4780ec59ce60c,ISIC_0004596,2015-12-03T18:13:46.913000+00:00
54e7ded5bae4780ec59ce611,ISIC_0004597,2015-12-03T18:13:46.915000+00:00
54e7ded5bae4780ec59ce616,ISIC_0004598,2015-12-03T18:13:46.918000+00:00
54e7ded6bae4780ec59ce61b,ISIC_0004599,2015-12-04T16:21:44.063000+00:00
54e7ded6bae4780ec59ce620,ISIC_0004600,2015-12-03T18:13:46.922000+00:00
54e7ded9bae4780ec59ce625,ISIC_0004601,2015-12-05T19:56:16.432000+00:00
54e7dedabae4780ec59ce62a,ISIC_0004602,2015-12-03T18:13:46.926000+00:00
54e7dedabae4780ec59ce62f,ISIC_0004603,2015-12-03T18:13:46.929000+00:00
54e7dedbbae4780ec59ce634,ISIC_0004604,2015-12-03T18:13:46.931000+00:00
54e7dedbbae4780ec59ce639,ISIC_0004605,2015-12-03T18:13:46.933000+00:00
54e7dedcbae4780ec59ce63e,ISIC_0004606,2015-12-03T18:13:46.936000+00:00
54e7dedcbae4780ec59ce643,ISIC_0004607,2015-12-05T21:58:28.844000+00:00
54e7dedcbae4780ec59ce648,ISIC_0004608,2015-12-03T18:13:46.940000+00:00
54e7deddbae4780ec59ce64d,ISIC_0004609,2015-12-03T18:13:46.942000+00:00
54e7dee0bae4780ec59ce652,ISIC_0004610,2015-12-03T18:13:46.944000+00:00
54e7dee0bae4780ec59ce657,ISIC_0004611,2015-12-03T18:13:46.947000+00:00
54e7dee0bae4780ec59ce65c,ISIC_0004612,2015-12-03T18:13:46.949000+00:00
54e7dee1bae4780ec59ce661,ISIC_0004613,2015-12-18T15:06:04.351000+00:00
54e7dee1bae4780ec59ce666,ISIC_0004614,2015-12-03T18:13:46.953000+00:00
54e7dee2bae4780ec59ce66b,ISIC_0004615,2015-12-03T18:13:46.956000+00:00
54e7dee2bae4780ec59ce670,ISIC_0004616,2015-12-03T18:13:46.958000+00:00
54e7dee3bae4780ec59ce675,ISIC_0004617,2015-12-03T18:13:46.960000+00:00
54e7dee3bae4780ec59ce67a,ISIC_0004618,2015-12-03T18:13:46.963000+00:00
54e7dee3bae4780ec59ce67f,ISIC_0004619,2015-12-03T18:13:46.965000+00:00
54e7dee5bae4780ec59ce684,ISIC_0004620,2015-12-07T22:08:31.134000+00:00
54e7dee6bae4780ec59ce689,ISIC_0004621,2015-12-03T18:13:46.969000+00:00
54e7dee6bae4780ec59ce68e,ISIC_0004622,2015-12-03T18:13:46.972000+00:00
54e7dee7bae4780ec59ce693,ISIC_0004623,2015-12-03T18:13:46.974000+00:00
54e7dee7bae4780ec59ce698,ISIC_0004624,2015-12-08T18:34:01.146000+00:00
54e7dee8bae4780ec59ce69d,ISIC_0004625,2015-12-06T21:18:10.901000+00:00
54e7dee8bae4780ec59ce6a2,ISIC_0004626,2015-12-03T18:13:46.981000+00:00
54e7dee8bae4780ec59ce6a7,ISIC_0004627,2015-12-06T21:15:33.008000+00:00
54e7dee9bae4780ec59ce6ac,ISIC_0004628,2015-12-03T18:13:46.994000+00:00
54e7dee9bae4780ec59ce6b1,ISIC_0004629,2015-12-03T18:13:46.997000+00:00
54e7deeabae4780ec59ce6b6,ISIC_0004630,2015-12-03T18:13:46.999000+00:00
54e7deedbae4780ec59ce6bb,ISIC_0004631,2015-12-03T18:13:47.002000+00:00
54e7deeebae4780ec59ce6c0,ISIC_0004632,2015-12-03T18:13:47.004000+00:00
54e7deeebae4780ec59ce6c5,ISIC_0004633,2015-12-03T18:13:47.006000+00:00
54e7deefbae4780ec59ce6ca,ISIC_0004634,2015-12-03T18:13:47.008000+00:00
54e7deefbae4780ec59ce6cf,ISIC_0004635,2015-12-03T18:13:47.010000+00:00
54e7def0bae4780ec59ce6d4,ISIC_0004636,2015-12-03T18:13:47.012000+00:00
54e7def0bae4780ec59ce6d9,ISIC_0004637,2015-12-03T18:13:47.015000+00:00
54e7def1bae4780ec59ce6de,ISIC_0004638,2015-12-03T18:13:47.017000+00:00
54e7def1bae4780ec59ce6e3,ISIC_0004639,2015-12-04T17:56:20.569000+00:00
54e7def4bae4780ec59ce6e8,ISIC_0004640,2015-12-03T18:13:47.021000+00:00
54e7def4bae4780ec59ce6ed,ISIC_0004641,2015-12-03T18:13:47.023000+00:00
54e7def5bae4780ec59ce6f2,ISIC_0004642,2015-12-09T15:16:21.417000+00:00
54e7def5bae4780ec59ce6f7,ISIC_0004643,2015-12-03T18:13:47.028000+00:00
54e7def6bae4780ec59ce6fc,ISIC_0004644,2015-12-03T18:13:47.030000+00:00
54e7def6bae4780ec59ce701,ISIC_0004645,2015-12-03T18:13:47.032000+00:00
54e7def7bae4780ec59ce706,ISIC_0004646,2015-12-03T18:13:47.034000+00:00
54e7def7bae4780ec59ce70b,ISIC_0004647,2015-12-03T18:13:47.036000+00:00
54e7def8bae4780ec59ce710,ISIC_0004648,2015-12-03T18:13:47.039000+00:00
54e7def9bae4780ec59ce715,ISIC_0004649,2015-12-03T18:13:47.041000+00:00
54e7def9bae4780ec59ce71a,ISIC_0004650,2015-12-03T18:13:47.043000+00:00
54e7defabae4780ec59ce71f,ISIC_0004651,2015-12-03T18:13:47.045000+00:00
54e7defabae4780ec59ce724,ISIC_0004652,2015-12-03T18:13:47.047000+00:00
54e7defbbae4780ec59ce729,ISIC_0004653,2015-12-03T18:13:47.049000+00:00
54e7defbbae4780ec59ce72e,ISIC_0004654,2015-12-03T18:13:47.052000+00:00
54e7defcbae4780ec59ce733,ISIC_0004655,2015-12-08T15:11:17.868000+00:00
54e7defcbae4780ec59ce738,ISIC_0004656,2015-12-03T18:13:47.056000+00:00
54e7defdbae4780ec59ce73d,ISIC_0004657,2015-12-03T18:13:47.058000+00:00
54e7deffbae4780ec59ce742,ISIC_0004658,2015-12-03T18:13:47.060000+00:00
54e7deffbae4780ec59ce747,ISIC_0004659,2015-12-03T18:13:47.062000+00:00
54e7deffbae4780ec59ce74c,ISIC_0004660,2015-12-03T18:13:47.065000+00:00
54e7df00bae4780ec59ce751,ISIC_0004661,2015-12-03T18:13:47.067000+00:00
54e7df00bae4780ec59ce756,ISIC_0004662,2015-12-03T18:13:47.069000+00:00
54e7df01bae4780ec59ce75b,ISIC_0004663,2015-12-07T10:48:43.357000+00:00
54e7df01bae4780ec59ce760,ISIC_0004664,2015-12-04T16:38:34.455000+00:00
54e7df02bae4780ec59ce765,ISIC_0004665,2015-12-03T18:13:47.075000+00:00
54e7df02bae4780ec59ce76a,ISIC_0004666,2015-12-08T14:53:16.513000+00:00
54e7df03bae4780ec59ce76f,ISIC_0004667,2015-12-03T18:13:47.079000+00:00
54e7df05bae4780ec59ce774,ISIC_0004668,2015-12-03T18:13:47.082000+00:00
54e7df05bae4780ec59ce779,ISIC_0004669,2015-12-03T18:13:47.084000+00:00
54e7df06bae4780ec59ce77e,ISIC_0004670,2015-12-03T18:13:47.086000+00:00
54e7df06bae4780ec59ce783,ISIC_0004671,2015-12-03T18:13:47.088000+00:00
54e7df07bae4780ec59ce788,ISIC_0004672,2015-12-09T21:52:39.599000+00:00
